crop_code,crop_name,crop_name_en,EC_trans_n,EC_hcat_n,EC_hcat_c,mixed_crops,country_code,Note / Variety Name
21047,ΑΜΥΓΔΑΛΑ TUONO,Almond Tuono,Almond Tuono,almond,3303030100,0,EL,
21048,ΑΜΥΓΔΑΛΑ SOLETA,Almond Soleta,Almond Soleta,almond,3303030100,0,EL,
21049,ΑΜΥΓΔΑΛΑ VAIRO,Almond Vairo,Almond Vairo,almond,3303030100,0,EL,
21050,ΑΜΥΓΔΑΛΑ MARINADA,Almond Marinada,Almond Marinada,almond,3303030100,0,EL,
21051,ΑΜΥΓΔΑΛΑ LAURANNE (LAURANNE-AVIJOR),Almond Lauranne (Lauranne-Avijor),Almond Lauranne (Lauranne-Avijor),almond,3303030100,0,EL,
21052,ΑΜΥΓΔΑΛΑ MARTA,Almond Marta,Almond Marta,almond,3303030100,0,EL,
21056,ΑΜΥΓΔΑΛΑ MAKAKO,Almond Makako,Almond Makako,almond,3303030100,0,EL,
21057,ΑΜΥΓΔΑΛΑ GUARA,Almond Guara,Almond Guara,almond,3303030100,0,EL,
21059,ΑΜΥΓΔΑΛΑ AVIJOR,Almond Avijor,Almond Avijor,almond,3303030100,0,EL,
21060,ΑΜΥΓΔΑΛΑ ISABELONA,Almond Isabelona,Almond Isabelona,almond,3303030100,0,EL,
21061,ΑΜΥΓΔΑΛΑ PENTACEBAS CSIC (PENTA),Almond Pentacebas CSIC (Penta),Almond Pentacebas CSIC (Penta),almond,3303030100,0,EL,
21062,ΑΜΥΓΔΑΛΑ CONSTANTI,Almond Constanti,Almond Constanti,almond,3303030100,0,EL,
21063,ΑΜΥΓΔΑΛΑ VIALFAS,Almond Vialfas,Almond Vialfas,almond,3303030100,0,EL,
67128,ΑΜΥΓΔΑΛΑ BURALMONDTWO (SHASTA),Almond Buralmondtwo (Shasta),Almond Buralmondtwo (Shasta),almond,3303030100,0,EL,
67129,ΑΜΎΓΔΑΛΑ ALM 21,Almond ALM 21,Almond ALM 21,almond,3303030100,0,EL,
67036,ΜΗΛΑ SUMMERRED,Apple Summerred,Apple Summerred,apples,3303010200,0,EL,
67037,ΜΗΛΑ JERSEYMAC,Apple Jerseymac,Apple Jerseymac,apples,3303010200,0,EL,
67039,ΜΗΛΑ STARKING DELICIOUS,Apple Starking Delicious,Apple Starking Delicious,apples,3303010200,0,EL,
67043,ΜΗΛΑ ΡΕΝΤ ΤΣΙΦ,Apple Red Chief,Apple Red Chief,apples,3303010200,0,EL,Phonetic Greek spelling
67044,ΜΗΛΑ STARKRIMSON,Apple Starkrimson,Apple Starkrimson,apples,3303010200,0,EL,
67046,ΜΗΛΑ JONAGOLD,Apple Jonagold,Apple Jonagold,apples,3303010200,0,EL,
67047,ΜΗΛΑ GRANNY SMITH,Apple Granny Smith,Apple Granny Smith,apples,3303010200,0,EL,
67049,ΜΗΛΑ MUTSU,Apple Mutsu,Apple Mutsu,apples,3303010200,0,EL,
67052,ΜΗΛΑ JONATHAN,Apple Jonathan,Apple Jonathan,apples,3303010200,0,EL,
67066,ΜΗΛΑ TOP RED,Apple Top Red,Apple Top Red,apples,3303010200,0,EL,
67067,ΜΗΛΑ MELROSE,Apple Melrose,Apple Melrose,apples,3303010200,0,EL,
67069,ΜΗΛΑ OZAK GOLD,Apple Ozark Gold,Apple Ozark Gold,apples,3303010200,0,EL,
67071,ΜΗΛΑ OREGON,Apple Oregon,Apple Oregon,apples,3303010200,0,EL,
67074,ΜΗΛΑ JONAGORED,Apple Jonagored,Apple Jonagored,apples,3303010200,0,EL,
67076,ΜΗΛΑ WELLSPUR DELICIOUS,Apple Wellspur Delicious,Apple Wellspur Delicious,apples,3303010200,0,EL,
67077,ΜΗΛΑ FUJI,Apple Fuji,Apple Fuji,apples,3303010200,0,EL,
67079,ΜΗΛΑ ROYAL GALA,Apple Royal Gala,Apple Royal Gala,apples,3303010200,0,EL,
67082,ΜΗΛΑ PRIMA,Apple Prima,Apple Prima,apples,3303010200,0,EL,
67084,ΜΗΛΑ BELLEZA_DE_ROMA,Apple Belleza de Roma,Apple Belleza de Roma,apples,3303010200,0,EL,
67085,ΜΗΛΑ SCARLET,Apple Scarlet,Apple Scarlet,apples,3303010200,0,EL,
67086,ΜΗΛΑ GALA,Apple Gala,Apple Gala,apples,3303010200,0,EL,
67088,ΜΗΛΑ GALAXY,Apple Galaxy,Apple Galaxy,apples,3303010200,0,EL,
67089,ΜΗΛΑ QUERINA (FLORINA),Apple Querina (Florina),Apple Querina (Florina),apples,3303010200,0,EL,
67092,ΜΗΛΑ JEROMINE,Apple Jeromine,Apple Jeromine,apples,3303010200,0,EL,
67093,ΜΗΛΑ DOUBLE RED ROME BEAUTY,Apple Double Red Rome Beauty,Apple Double Red Rome Beauty,apples,3303010200,0,EL,
67094,ΜΗΛΑ ELSTAR,Apple Elstar,Apple Elstar,apples,3303010200,0,EL,
67095,ΜΗΛΑ FYRIKI,Apple Fyriki,Apple Fyriki,apples,3303010200,0,EL,Small Greek traditional variety
67096,ΜΗΛΑ FYRIKI ASPERMO,Apple Fyriki Aspermo,Apple Fyriki Aspermo,apples,3303010200,0,EL,Seedless/traditional selection
67097,ΜΗΛΑ FYRIKI TZOUMAGKA,Apple Fyriki Tzoumagka,Apple Fyriki Tzoumagka,apples,3303010200,0,EL,Regional selection
67098,ΜΗΛΑ GIOURA SPUR,Apple Gioura Spur,Apple Gioura Spur,apples,3303010200,0,EL,
67099,ΜΗΛΑ GOLDEN DELICIOUS,Apple Golden Delicious,Apple Golden Delicious,apples,3303010200,0,EL,
67100,ΜΗΛΑ GRANNY SMITH SPUR,Apple Granny Smith Spur,Apple Granny Smith Spur,apples,3303010200,0,EL,
67101,ΜΗΛΑ IDARED,Apple Idared,Apple Idared,apples,3303010200,0,EL,
67102,ΜΗΛΑ IMPERIAL DOUBLE RED DELICIOUS,Apple Imperial Double Red Delicious,Apple Imperial Double Red Delicious,apples,3303010200,0,EL,
67103,ΜΗΛΑ KALLIGA,Apple Kalliga,Apple Kalliga,apples,3303010200,0,EL,Local Greek selection
67104,ΜΗΛΑ LUSGOLDEN,Apple Lusgolden,Apple Lusgolden,apples,3303010200,0,EL,
67105,ΜΗΛΑ RED DELICIOUS,Apple Red Delicious,Apple Red Delicious,apples,3303010200,0,EL,
67106,ΜΗΛΑ PILAFA (NTELITSIOUS PILAFA),Apple Pilafa (Delicious Pilafa),Apple Pilafa (Delicious Pilafa),apples,3303010200,0,EL,PDO variety from Arcadia
67107,ΜΗΛΑ PRIAM,Apple Priam,Apple Priam,apples,3303010200,0,EL,
67108,ΜΗΛΑ REINES DE REINETTES,Apple Reines de Reinettes,Apple Reines de Reinettes,apples,3303010200,0,EL,
67109,ΜΗΛΑ SMOOTHEE,Apple Smoothee,Apple Smoothee,apples,3303010200,0,EL,
67110,ΜΗΛΑ YELLOW SPUR,Apple Yellow Spur,Apple Yellow Spur,apples,3303010200,0,EL,
67111,ΜΗΛΑ SUPER CHIEF,Apple Super Chief,Apple Super Chief,apples,3303010200,0,EL,
67112,ΜΗΛΑ STARK GUGGER (RED VELOX),Apple Stark Gugger (Red Velox),Apple Stark Gugger (Red Velox),apples,3303010200,0,EL,
67113,ΜΗΛΑ FORLADY,Apple Forlady,Apple Forlady,apples,3303010200,0,EL,
67114,ΜΗΛΑ CRIPPS PINK (PINK LADY),Apple Cripps Pink (Pink Lady),Apple Cripps Pink (Pink Lady),apples,3303010200,0,EL,
67115,ΜΗΛΑ SUMMER RICH,Apple Summer Rich,Apple Summer Rich,apples,3303010200,0,EL,
67116,ΜΗΛΑ ROAT (KING ROAT),Apple Roat (King Roat),Apple Roat (King Roat),apples,3303010200,0,EL,
67117,ΜΗΛΑ FUJIVW (KING FUJI),Apple Fujivw (King Fuji),Apple Fujivw (King Fuji),apples,3303010200,0,EL,
67118,ΜΗΛΑ GALA 2013 (DARK BARON),Apple Gala 2013 (Dark Baron),Apple Gala 2013 (Dark Baron),apples,3303010200,0,EL,
67119,ΜΗΛΑ GALA SCHNICO RED,Apple Gala Schnico Red,Apple Gala Schnico Red,apples,3303010200,0,EL,
67120,ΜΗΛΑ BLACK BEN (BLACK BEN DAVIS),Apple Black Ben (Black Ben Davis),Apple Black Ben (Black Ben Davis),apples,3303010200,0,EL,
67121,ΜΗΛΑ RED BARON,Apple Red Baron,Apple Red Baron,apples,3303010200,0,EL,
67122,ΜΗΛΑ DEVIL GALA,Apple Devil Gala,Apple Devil Gala,apples,3303010200,0,EL,
67123,ΜΗΛΑ ATZEK,Apple Aztec,Apple Aztec,apples,3303010200,0,EL,Phonetic spelling
67124,ΜΗΛΑ COOP 39 (CRIMSON CRISP),Apple Coop 39 (Crimson Crisp),Apple Coop 39 (Crimson Crisp),apples,3303010200,0,EL,
67125,ΜΗΛΑ GOLDEN REINDERS,Apple Golden Reinders,Apple Golden Reinders,apples,3303010200,0,EL,
67126,ΜΗΛΑ KF 576 (GALA DARK ANN),Apple KF 576 (GALA DARK ANN),Apple KF 576 (GALA DARK ANN),apples,3303010200,0,EL,
67127,ΜΗΛΑ GALA PERATHONER (GALA RED LUM),Apple Gala Perathoner (Gala Red Lum),Apple Gala Perathoner (Gala Red Lum),apples,3303010200,0,EL,
67130,ΜΉΛΑ DEVIL GALA,Apple Devil Gala,Apple Devil Gala,apples,3303010200,0,EL,Duplicate
67131,ΜΉΛΑ FENZEM1,Apple Fenzem1,Apple Fenzem1,apples,3303010200,0,EL,
67132,ΜΉΛΑ FENPLUS,Apple Fenplus,Apple Fenplus,apples,3303010200,0,EL,
67133,ΜΉΛΑ SIMMONS,Apple Simmons,Apple Simmons,apples,3303010200,0,EL,
67134,ΜΉΛΑ JEROMINE,Apple Jeromine,Apple Jeromine,apples,3303010200,0,EL,Duplicate
67135,ΜΉΛΑ AZTEC,Apple Aztec,Apple Aztec,apples,3303010200,0,EL,
67136,ΜΉΛΑ APISTAR,Apple Apistar,Apple Apistar,apples,3303010200,0,EL,
67137,ΜΉΛΑ KARNEVAL,Apple Karneval,Apple Karneval,apples,3303010200,0,EL,
67138,ΜΉΛΑ MARS (UEB 2602),Apple Mars (UEB 2602),Apple Mars (UEB 2602),apples,3303010200,0,EL,
8221,ΒΕΡΙΚΟΚΙΕΣ ΜΕΤΑΠΟΙΗΣΗΣ,Apricot trees for Processing,Apricot trees for Processing,apricots,3303010300,0,EL,
8605,ΒΕΡΥΚΟΚΙΕΣ ΜΕΤΑΠΟΙΗΣΗΣ,Apricot trees for Processing,Apricot trees for Processing,apricots,3303010300,0,EL,Duplicate
8691,ΒΕΡΥΚΟΚΙΕΣ - ΙΚΑΡΙΑΣ,Apricot trees - Ikaria,Apricot trees - Ikaria,apricots,3303010300,0,EL,Local variety from Ikaria island
8692,ΒΕΡΥΚΟΚΙΕΣ - ΠΛΑΚΕΣ ΠΗΛΙΟΥ,Apricot trees - Plakes Piliou,Apricot trees - Plakes Piliou,apricots,3303010300,0,EL,Local variety from Pelion
8693,ΒΕΡΥΚΟΚΙΕΣ - ΠΛΑΚΕΣ ΣΕΡΡΩΝ,Apricot trees - Plakes Serron,Apricot trees - Plakes Serron,apricots,3303010300,0,EL,Local variety from Serres
8694,ΒΕΡΥΚΟΚΙΕΣ - ΧΑΤΖΗΠΑΥΛΗ,Apricot trees - Chatzipavli,Apricot trees - Chatzipavli,apricots,3303010300,0,EL,Local variety
8695,ΒΕΡΥΚΟΚΙΕΣ - ΤΖΕΡΤΖΕΛΑ ΠΗΛΙΟΥ,Apricot trees - Tzertzela Piliou,Apricot trees - Tzertzela Piliou,apricots,3303010300,0,EL,Traditional variety from Pelion
8696,ΒΕΡΥΚΟΚΙΕΣ- ΙΚΑΡΙΑΣ,Apricot trees - Ikaria,Apricot trees - Ikaria,apricots,3303010300,0,EL,Duplicate
8697,ΒΕΡΥΚΟΚΙΕΣ - ΠΛΑΚΕΣ ΠΗΛΙΟΥ,Apricot trees - Plakes Piliou,Apricot trees - Plakes Piliou,apricots,3303010300,0,EL,Duplicate
8707,ΒΕΡΥΚΟΚΙΕΣ - ΧΑΤΖΗΠΑΥΛΗ,Apricot trees - Chatzipavli,Apricot trees - Chatzipavli,apricots,3303010300,0,EL,Duplicate
8708,ΒΕΡΥΚΟΚΙΕΣ - ΤΖΕΡΤΖΕΛΑ ΠΗΛΙΟΥ,Apricot trees - Tzertzela Piliou,Apricot trees - Tzertzela Piliou,apricots,3303010300,0,EL,Duplicate
8720,ΒΕΡΥΚΟΚΙΕΣ - ΠΛΑΚΕΣ ΣΕΡΡΩΝ,Apricot trees - Plakes Serron,Apricot trees - Plakes Serron,apricots,3303010300,0,EL,Duplicate
14036,ΒΕΡΙΚΟΚΑ ΧΥΜΟΠΟΙΙΑΣ,Apricots for Juicing,Apricots for Juicing,apricots,3303010300,0,EL,
66001,ΒΕΡΙΚΚΟΚΑ ΠΡΩΙΜ. ΠΟΡΟΥ,Apricots Proimo Porou,Apricots Proimo Porou,apricots,3303010300,0,EL,Early variety from Poros
66002,ΒΕΡΙΚΚΟΚΑ ΤΣΑΟΥΛΙΑ,Apricots Tsaoulia,Apricots Tsaoulia,apricots,3303010300,0,EL,Traditional variety
66003,ΒΕΡΙΚΚΟΚΑ ΠΑΥΛΗ ΡΟΔΟΥ,Apricots Pavli Rodou,Apricots Pavli Rodou,apricots,3303010300,0,EL,Variety from Rhodes
66004,ΒΕΡΙΚΚΟΚΑ ΠΡΩΪΜΑ ΤΙΡΥΝΘΑΣ,Apricots Proima Tirynthas,Apricots Proima Tirynthas,apricots,3303010300,0,EL,Early variety from Tiryntha
66005,ΒΕΡΙΚΚΟΚΑ ΓΛΥΚΟΚΥΡ. (ΚΑΪΣΙΑ),Sweet-kernel Apricots (Kaisia),Sweet-kernel Apricots (Kaisia),apricots,3303010300,0,EL,"Traditional ""Kaisia"" type"
66006,ΒΕΡΙΚΚΟΚΑ ΠΛΑΚΑ,Apricots Plaka,Apricots Plaka,apricots,3303010300,0,EL,
66007,ΒΕΡΙΚΚΟΚΑ ΜΠΕΜΠΕΚΟΥ,Apricots Bebekou,Apricots Bebekou,apricots,3303010300,0,EL,Most common Greek commercial variety
66008,ΒΕΡΙΚΚΟΚΑ ΔΙΑΜΑΝΤΟΠΟΥΛΟΥ,Apricots Diamantopoulou,Apricots Diamantopoulou,apricots,3303010300,0,EL,High-quality traditional variety
66009,ΒΕΡΙΚΚΟΚΑ ΧΑΣΙΩΤΙΚΑ,Apricots Chasiotika,Apricots Chasiotika,apricots,3303010300,0,EL,Regional variety
66010,ΒΕΡΙΚΚΟΚΑ LUΙΖEΤ,Apricots Luizet,Apricots Luizet,apricots,3303010300,0,EL,
66011,ΒΕΡΙΚΚΟΚΑ PΑVΙOΤ,Apricots Paviot,Apricots Paviot,apricots,3303010300,0,EL,
66012,ΒΕΡΙΚΚΟΚΑ ROΥΑL,Apricots Royal,Apricots Royal,apricots,3303010300,0,EL,
66013,ΒΕΡΙΚΚΟΚΑ ΜΑΛΑΤΙΑ ΑΠΟΞΗΡΑΝΣ.,Apricots Malatya for Drying,Apricots Malatya for Drying,apricots,3303010300,0,EL,Turkish type famous for drying
66014,ΒΕΡΙΚΚΟΚΑ ΛΟΙΠ. ΠΟΙΚΙΛ.,Apricots Other Varieties,Apricots Other Varieties,apricots,3303010300,0,EL,
66015,ΒΕΡΙΚΚΟΚΑ ΧΑΡΚΟ,Apricots Harcot,Apricots Harcot,apricots,3303010300,0,EL,
66016,ΒΕΡΙΚΚΟΚΑ ΠΕΛΛΑΣ,Apricots Pellas,Apricots Pellas,apricots,3303010300,0,EL,Variety from Pella
66017,ΒΕΡΙΚΚΟΚΑ ΑΟΥΡΟΡΑ,Apricots Aurora,Apricots Aurora,apricots,3303010300,0,EL,
66018,ΒΕΡΙΚΚΟΚΑ ΝΤΟΛΤΣΙΝΕΑ,Apricots Dulcinea,Apricots Dulcinea,apricots,3303010300,0,EL,
66019,ΒΕΡΙΚΚΟΚΑ ΠΟΡΤΙΤΣΙ,Apricots Portici,Apricots Portici,apricots,3303010300,0,EL,
66020,ΒΕΡΙΚΚΟΚΑ ΝΙΝΦΑ,Apricots Ninfa,Apricots Ninfa,apricots,3303010300,0,EL,
66021,ΒΕΡΙΚΚΟΚΑ ΟΡΑΝΤΖ ΡΕΝΤ,Apricots Orange Red,Apricots Orange Red,apricots,3303010300,0,EL,
66022,ΒΕΡΙΚΚΟΚΑ ΣΑΝ ΤΖΑΪΑΝΤ,Apricots Sun Giant,Apricots Sun Giant,apricots,3303010300,0,EL,
66023,ΒΕΡΙΚΚΟΚΑ ΠΙΝΚ ΚΟΤ,Apricots Pinkcot,Apricots Pinkcot,apricots,3303010300,0,EL,
66024,ΒΕΡΙΚΟΚΑ ΒΙΤΙΛΛΟ,Apricots Vitillo,Apricots Vitillo,apricots,3303010300,0,EL,
66025,ΒΕΡΙΚΚΟΚΑ ΜΠΕΡΖΕΡΟΝ,Apricots Bergeron,Apricots Bergeron,apricots,3303010300,0,EL,
66026,ΒΕΡΙΚΟΚΑ ΣΑΜΠΑΤΙΝΑ,Apricots Sabatiana,Apricots Sabatiana,apricots,3303010300,0,EL,
66027,ΒΕΡΙΚΟΚΑ ΚΑΡΜΕΝ,Apricots Carmingo / Carmen,Apricots Carmingo / Carmen,apricots,3303010300,0,EL,
66028,ΒΕΡΙΚΟΚΑ ΝΗΡΗΙΣ,Apricots Niriis,Apricots Niriis,apricots,3303010300,0,EL,
66029,ΒΕΡΙΚΟΚΑ ΝΙΟΒΗ,Apricots Niovi,Apricots Niovi,apricots,3303010300,0,EL,
66030,ΒΕΡΙΚΟΚΑ ΝΟΣΤΟΣ,Apricots Nostos,Apricots Nostos,apricots,3303010300,0,EL,
66031,ΒΕΡΙΚΟΚΑ ΚΟΛΙΟΠΟΥΛΟΥ,Apricots Koliopoulou,Apricots Koliopoulou,apricots,3303010300,0,EL,
66319,ΒΕΡΙΚΟΚΑ PRIMAYA,Apricots Primaya,Apricots Primaya,apricots,3303010300,0,EL,
66320,ΒΕΡΙΚΟΚΑ PRIMARIS,Apricots Primaris,Apricots Primaris,apricots,3303010300,0,EL,
66321,ΒΕΡΙΚΟΚΑ TSUNAMI,Apricots Tsunami,Apricots Tsunami,apricots,3303010300,0,EL,
66322,ΒΕΡΙΚΟΚΑ ΦΑΡΜΠΑΛΥ,Apricots Farbaly,Apricots Farbaly,apricots,3303010300,0,EL,
66364,ΒΕΡΙΚΚΟΚΑ TOYACO (TOMCOT),Apricots Toyaco (Tomcot),Apricots Toyaco (Tomcot),apricots,3303010300,0,EL,
66365,ΒΕΡΙΚΚΟΚΑ KIOTO,Apricots Kioto,Apricots Kioto,apricots,3303010300,0,EL,
66366,ΒΕΡΙΚΚΟΚΑ BO 90.610.010 (BORA),Apricots Bora,Apricots Bora,apricots,3303010300,0,EL,
66367,ΒΕΡΙΚΚΟΚΑ FARALIA,Apricots Faralia,Apricots Faralia,apricots,3303010300,0,EL,
66368,ΒΕΡΙΚΚΟΚΑ LADY COT,Apricots Lady Cot,Apricots Lady Cot,apricots,3303010300,0,EL,
66369,ΒΕΡΙΚΚΟΚΑ FARDAO,Apricots Fardao,Apricots Fardao,apricots,3303010300,0,EL,
66376,ΒΕΡΙΚΟΚΑ COULOUMINE (ORANGE RUBIS),Apricots Couloumine (Orange Rubis),Apricots Couloumine (Orange Rubis),apricots,3303010300,0,EL,
66377,ΒΕΡΙΚΟΚΚΑ WONDER COT,Apricots Wonder Cot,Apricots Wonder Cot,apricots,3303010300,0,EL,
66378,ΒΕΡΙΚΚΟΚΑ PRICIA,Apricots Pricia,Apricots Pricia,apricots,3303010300,0,EL,
66380,ΒΕΡΙΚΚΟΚΑ MAGIC COT,Apricots Magic Cot,Apricots Magic Cot,apricots,3303010300,0,EL,
66381,ΒΕΡΙΚΚΟΚΑ LILLY COT,Apricots Lilly Cot,Apricots Lilly Cot,apricots,3303010300,0,EL,
66389,ΒΕΡΙΚΟΚΑ FARBALY,Apricots Farbaly,Apricots Farbaly,apricots,3303010300,0,EL,Duplicate
66390,ΒΕΡΙΚΟΚΑ IPSE140 (RUBISTA),Apricots Rubista,Apricots Rubista,apricots,3303010300,0,EL,
66391,ΒΕΡΙΚΟΚΑ MOGADOR,Apricots Mogador,Apricots Mogador,apricots,3303010300,0,EL,
66406,ΒΕΡΙΚΟΚΑ FARLIS,Apricots Farlis,Apricots Farlis,apricots,3303010300,0,EL,
66407,ΒΕΡΙΚΟΚΑ FARIUS,Apricots Farius,Apricots Farius,apricots,3303010300,0,EL,
66408,ΒΕΡΙΚΟΚΑ FARHIAL,Apricots Farhial,Apricots Farhial,apricots,3303010300,0,EL,
66409,ΒΕΡΙΚΟΚΑ LIDO,Apricots Lido,Apricots Lido,apricots,3303010300,0,EL,
66410,ΒΕΡΙΚΟΚΑ MILORD,Apricots Milord,Apricots Milord,apricots,3303010300,0,EL,
66413,ΒΕΡΙΚΟΚΑ MIKADO,Apricots Mikado,Apricots Mikado,apricots,3303010300,0,EL,
66430,ΒΕΡΙΚΚΟΚΑ MEDIABEL,Apricots Mediabel,Apricots Mediabel,apricots,3303010300,0,EL,
66439,ΒΕΡΙΚΟΚΑ FLOPRIA,Apricots Flopria,Apricots Flopria,apricots,3303010300,0,EL,
66467,ΒΕΡΙΚΟΚΑ MAYACOT,Apricots Mayacot,Apricots Mayacot,apricots,3303010300,0,EL,
66468,ΒΕΡΙΚΟΚΑ LUNAFULL,Apricots Lunafull,Apricots Lunafull,apricots,3303010300,0,EL,
66469,ΒΕΡΙΚΟΝΑ EA 4006 (BIG RED),Apricots Big Red,Apricots Big Red,apricots,3303010300,0,EL,
66471,ΒΕΡΙΚΟΚΑ FARBELA,Apricots Farbela,Apricots Farbela,apricots,3303010300,0,EL,
66474,ΒΕΡΙΚΟΚΑ ANEGAT,Apricots Anegat,Apricots Anegat,apricots,3303010300,0,EL,
66504,ΒΕΡΙΚΟΚΑ NESTOR,Apricots Nestor,Apricots Nestor,apricots,3303010300,0,EL,
66505,ΒΕΡΙΚΟΚΑ ROBADA,Apricots Robada,Apricots Robada,apricots,3303010300,0,EL,
66516,ΒΕΡΙΚΟΚΑ FARCLO,Apricots Farclo,Apricots Farclo,apricots,3303010300,0,EL,
66517,ΒΕΡΙΚΟΚΑ COLORADO,Apricots Colorado,Apricots Colorado,apricots,3303010300,0,EL,
66518,ΒΕΡΙΚΟΚΑ SHAMADE,Apricots Shamade,Apricots Shamade,apricots,3303010300,0,EL,
66519,ΒΕΡΙΚΟΚΑ MADRIGAL,Apricots Madrigal,Apricots Madrigal,apricots,3303010300,0,EL,
66520,ΒΕΡΙΚΟΚΑ SHERPA,Apricots Sherpa,Apricots Sherpa,apricots,3303010300,0,EL,
66538,ΒΕΡΙΚΟΚΑ RUBY,Apricots Ruby,Apricots Ruby,apricots,3303010300,0,EL,
66552,ΒΕΡΊΚΟΚΑ BOLERO,Apricots Bolero,Apricots Bolero,apricots,3303010300,0,EL,
66553,ΒΕΡΊΚΟΚΑ BORSALINO,Apricots Borsalino,Apricots Borsalino,apricots,3303010300,0,EL,
66554,ΒΕΡΊΚΟΚΑ DOMINO,Apricots Domino,Apricots Domino,apricots,3303010300,0,EL,
66555,ΒΕΡΊΚΟΚΑ NELSON,Apricots Nelson,Apricots Nelson,apricots,3303010300,0,EL,
66556,ΒΕΡΊΚΟΚΑ PRIMASSI,Apricots Primassi,Apricots Primassi,apricots,3303010300,0,EL,
66557,ΒΕΡΊΚΟΚΑ PRIMIDI,Apricots Primidi,Apricots Primidi,apricots,3303010300,0,EL,
66558,ΒΕΡΊΚΟΚΑ MEDFLO,Apricots Medflo,Apricots Medflo,apricots,3303010300,0,EL,
66607,ΒΕΡΊΚΟΚΑ AVILCO (BERGEVAL),Apricots Bergeval,Apricots Bergeval,apricots,3303010300,0,EL,
66608,ΒΕΡΊΚΟΚΑ CEBASRED,Apricots Cebasred,Apricots Cebasred,apricots,3303010300,0,EL,
1000232,ΑΓΡΙΕΛΙΑ,Wild Olive,Wild Olive,olive_plantations,3303050000,0,EL,Wild variety of the olive tree
8401,ΦΥΣΤΙΚΙΑ EGINIS,Pistachio Aegina,Pistachio Aegina,arachis,3301090302,0,EL,The most famous Greek variety
21041,ΦΥΣΤΙΚΙΑ CHICO MALE,Pistachio Chico Male,Pistachio Chico Male,arachis,3301090302,0,EL,Male pollinator variety
21042,ΦΥΣΤΙΚΙΑ KERMAN,Pistachio Kerman,Pistachio Kerman,arachis,3301090302,0,EL,Major female commercial variety
21043,ΦΥΣΤΙΚΙΑ PETERS MALE,Pistachio Peters Male,Pistachio Peters Male,arachis,3301090302,0,EL,Male pollinator variety
21045,ΦΥΣΤΙΚΙΑ TYPE B MALE,Pistachio Type B Male,Pistachio Type B Male,arachis,3301090302,0,EL,Male pollinator variety
21046,ΦΥΣΤΙΚΙΑ TYPE C MALE,Pistachio Type C Male,Pistachio Type C Male,arachis,3301090302,0,EL,Male pollinator variety
8133,ΔΙΚΤΑΜΟΣ,Dittany of Crete,Dittany of Crete,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,EL,Origanum dictamnus
8134,ΚΡΟΚΟΣ,Saffron / Crocus,Saffron / Crocus,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,EL,Crocus sativus
8135,ΜΑΡΑΘΟΣ,Fennel,Fennel,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,EL,Foeniculum vulgare
8136,ΜΕΝΤΑ,Mint,Mint,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,EL,Mentha species
8137,ΡΙΓΑΝΗ,Oregano,Oregano,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,EL,Origanum vulgare
8138,ΦΑΣΚΟΜΗΛΟ,Sage,Sage,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,EL,Salvia officinalis
8139,ΤΣΑΙ ΤΟΥ ΒΟΥΝΟΥ,Mountain Tea,Mountain Tea,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,EL,Sideritis species
8141,ΒΑΣΙΛΙΚΟΣ,Basil,Basil,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,EL,Ocimum basilicum
8142,ΓΙΑΣΕΜΙ,Jasmine,Jasmine,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,EL,Jasminum species
8143,ΓΛΥΚΑΝΙΣΟ - ΜΑΡΑΘΟΣΠΟΡΟΣ,Anise - Fennel Seed,Anise - Fennel Seed,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,EL,
8144,ΔΕΝΔΡΟΛΙΒΑΝΟ,Rosemary,Rosemary,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,EL,Rosmarinus officinalis
8145,ΘΥΜΑΡΙ,Thyme,Thyme,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,EL,Thymus species
8146,ΚΟΡΙΑΝΔΡΟΣ,Coriander / Cilantro,Coriander / Cilantro,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,EL,Coriandrum sativum
8147,ΚΥΜΙΝΟ,Cumin,Cumin,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,EL,Cuminum cyminum
8148,ΛΕΒΑΝΤΑ,Lavender,Lavender,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,EL,Lavandula species
8149,ΜΑΝΤΖΟΥΡΑΝΑ,Marjoram,Marjoram,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,EL,Origanum majorana
8151,ΜΕΛΙΣΣΟΧΟΡΤΟ,Lemon Balm,Lemon Balm,aromatic_medicinal_culinary_plants_spices_herbs,3301061200,0,EL,Melissa officinalis
