,crop_code,crop_name,EC_trans_n,EC_hcat_n,EC_hcat_c,mixed_crops,country_code
231,175,WINTERGERSTE/KÖRNERMAIS,WINTER BARLEY / GRAIN CORN,winter_barley,3301010401.0,6,AT
232,174,WINTERGERSTE/SILOMAIS,WINTER BARLEY / SILO CORN,winter_barley,3301010401.0,6,AT
233,776,WINTERGERSTE/SOJABOHNEN,WINTER BARLEY / SOYBEANS,winter_barley,3301010401.0,6,AT
234,112,WINTERHAFER,WINTER OATS,winter_oats,3301010501.0,0,AT
235,133,WINTERHAFER / FELDGEMÜSE,WINTER OATS / FIELD VEGETABLES,winter_oats,3301010501.0,6,AT
236,165,WINTERHARTWEIZEN (DURUM),HARD WINTER WHEAT (DURUM),winter_durum_hard_wheat,3301010201.0,0,AT
237,169,WINTERHARTWEIZEN (DURUM) / BUCHWEIZEN,WINTER HARD WHEAT (DURUM) / BUCKWHEAT,winter_durum_hard_wheat_with_undersowing,3301320301.0,1,AT
238,167,WINTERHARTWEIZEN (DURUM) / FELDGEMÜSE,DURUM WHEAT (DURUM) / FIELD VEGETABLES,winter_durum_hard_wheat,3301010201.0,6,AT
239,213,WINTERKÖRNERERBSEN,WINTER GRAIN PEAS,peas,3301020600.0,0,AT
240,536,WINTERKÜMMEL,WINTER CARAWAY,caraway,3301061211.0,0,AT
241,628,WINTERLINSEN,WINTER LENTILS,lentils,3301020500.0,0,AT
242,113,WINTERMENGGETREIDE,WINTER MESLIN,winter_meslin,3301011101.0,0,AT
243,127,WINTERMENGGETREIDE / FELDGEMÜSE,WINTER MESLIN / FIELD VEGETABLES,winter_meslin,3301011101.0,6,AT
244,510,WINTERMOHN,WINTER POPPY,winter_poppy,3301060601.0,0,AT
245,301,WINTERRAPS,WINTER RAPE,winter_rapeseed_rape,3301060401.0,0,AT
246,142,WINTERROGGEN,WINTER RYE,winter_rye,3301010301.0,0,AT
247,144,WINTERROGGEN / FELDGEMÜSE,WINTER RYE / FIELD VEGETABLES,winter_rye,3301010301.0,6,AT
248,303,WINTERRÜBSEN,WINTER BEETS,beetroot_beets,3301290200.0,0,AT
249,116,WINTERTRITICALE,WINTER TRITICALE,winter_triticale,3301010801.0,0,AT
250,130,WINTERTRITICALE / FELDGEMÜSE,WINTER TRITICALE / FIELD VEGETABLES,winter_triticale,3301010801.0,6,AT
251,162,WINTERTRITICALE / FUTTERRÜBE,WINTER TRITICALE / FORAGE BEET,winter_triticale,3301010801.0,6,AT
252,171,WINTERTRITICALE / HIRSE,WINTER TRITICALE / MILLET,winter_triticale,3301010801.0,6,AT
253,138,WINTERWEICHWEIZEN,WINTER SOFT WHEAT,winter_common_soft_wheat,3301010101.0,0,AT
254,160,WINTERWEICHWEIZEN / BUCHWEIZEN,WINTER WHEAT / BUCKWHEAT,winter_common_soft_wheat_with_undersowing,3301320201.0,1,AT
255,140,WINTERWEICHWEIZEN / FELDGEMÜSE,WINTER SOFT WHEAT / FIELD VEGETABLES,winter_common_soft_wheat,3301010101.0,6,AT
256,625,WINTERWICKEN,WINTER VETCHES,vetches,3301090305.0,0,AT
257,107,ZUCKERMAIS,SUGAR CORN,grain_maize_corn_popcorn,3301010600.0,0,AT
258,134,ZUCKERMAIS / FELDGEMÜSE,SUGAR CORN / FIELD VEGETABLES,grain_maize_corn_popcorn,3301010600.0,6,AT
259,651,ZUCKERRÜBEN,SUGAR BEET,sugar_beet,3301290700.0,0,AT
260,820,ZWETSCHKEN,PLUMS,plums,3303011300.0,0,AT
261,9534,(Knol)venkel,(Fennel) fennel,fennel,3301170000.0,0,BE_FLA
262,8534,(Knol)venkel - industrie,Fennel (tuber) - industry,fennel,3301170000.0,0,BE_FLA
263,9534,(Knol)venkel - vers,(tuber) fennel - fresh,fennel,3301170000.0,0,BE_FLA
264,9564,(Vroege) wortel (consumptie),(Early) carrot (consumption),carrots_daucus,3301290300.0,0,BE_FLA
265,901,Aardappelen (consumptie),Potatoes (consumption),potatoes,3301030000.0,0,BE_FLA
266,907,Aardappelen (gecertificeerd pootgoed),Potatoes (certified seed potatoes),potatoes,3301030000.0,0,BE_FLA
267,901,Aardappelen (geplande oogst vanaf 1/9),Potatoes (planned harvest after 1/9),late_season_potatoes,3301030200.0,0,BE_FLA
268,904,Aardappelen (geplande oogst voor 1/9),Potatoes (planned harvest before 1/9),early_season_potatoes,3301030100.0,0,BE_FLA
269,908,Aardappelen (hoevepootgoed),Potatoes (farm seed potatoes),potatoes,3301030000.0,0,BE_FLA
270,901,Aardappelen (niet-vroege),Potatoes (non-early),potatoes,3301030000.0,0,BE_FLA
271,902,Aardappelen (pootgoed),Potatoes (seed potatoes),potatoes,3301030000.0,0,BE_FLA
272,905,"Aardappelen (primeur, rooi voor 20/6)",Potatoes (farm seed potatoes),potatoes,3301030000.0,0,BE_FLA
273,904,"Aardappelen (vroege, rooi na 19/6)",Potatoes (non-early),late_season_potatoes,3301030200.0,0,BE_FLA
274,9516,Aardbeien,strawberries,strawberries,3301130000.0,0,BE_FLA
275,9724,Aardbeiplanten,strawberry plants,strawberries,3301130000.0,0,BE_FLA
276,9514,Ajuinen,onions,onions,3301220400.0,0,BE_FLA
277,9514,Ajuinen (niet vroege) - vers,Onions (not early) - fresh,onions,3301220400.0,0,BE_FLA
278,8514,Ajuinen (niet-vroege) - industrie,Onions (non-early) - industry,onions,3301220400.0,0,BE_FLA
279,8563,Ajuinen (vroege) - industrie,Onions (early) - industry,onions,3301220400.0,0,BE_FLA
280,9563,Ajuinen (vroege) - vers,Onions (early) - fresh,onions,3301220400.0,0,BE_FLA
281,630,Alexandrijnse klaver,Alexandrian clover,clover,3301090303.0,0,BE_FLA
282,9557,Alternatieve slasoorten,Alternative lettuce varieties,salads_lettuce_leaf_vegetables,3301310000.0,0,BE_FLA
283,16,Ander gebouw,Other building,not_known_and_other,3399000000.0,0,BE_FLA
284,982,Andere,Others,not_known_and_other,3399000000.0,0,BE_FLA
285,8557,Andere alternatieve slasoorten - industrie,Other alternative lettuce varieties - industry,salads_lettuce_leaf_vegetables,3301310000.0,0,BE_FLA
286,9557,Andere alternatieve slasoorten - vers,Other alternative lettuce varieties - fresh,salads_lettuce_leaf_vegetables,3301310000.0,0,BE_FLA
287,894,Andere bebossing,Other afforestation,afforestation_reforestation,3306010000.0,0,BE_FLA
288,85,Andere bedekking,Other cover,not_known_and_other,3399000000.0,0,BE_FLA
289,9723,Andere bessen,Other berries,berries_berry_species,3303020000.0,0,BE_FLA
290,972,Andere eenjarige fruitteelten,Other annual fruit crops,orchards_fruits,3303010000.0,0,BE_FLA
291,2,Andere gebouwen,Other building,not_known_and_other,3399000000.0,0,BE_FLA
292,39,Andere granen (bv. Mengkoren),Other grains (e.g. mixed wheat),other_cereals,3301019900.0,0,BE_FLA
293,951,Andere groenten,Other vegetables,fresh_vegetables,3301070000.0,0,BE_FLA
294,951,Andere groenten ,Other vegetables,fresh_vegetables,3301070000.0,0,BE_FLA
295,8559,Andere groenten - industrie,Other vegetables - industry,fresh_vegetables,3301070000.0,0,BE_FLA
296,951,Andere groenten - vers,Other vegetables - fresh,fresh_vegetables,3301070000.0,0,BE_FLA
297,872,Andere hennep dan vezelhennep,Hemp other than fiber hemp,hemp_cannabis,3301061000.0,0,BE_FLA
298,872,Andere hennep dan vezelhennep (niet voor menselijke consumptie),Hemp other than fiber hemp (not for human consumption),hemp_cannabis,3301061000.0,0,BE_FLA
299,632,Andere klavers,Other Clovers,clover,3301090303.0,0,BE_FLA
300,8620,Andere kolen - industrie,Other cabbages – industry,brassica_oleracea_cabbage,3301210200.0,0,BE_FLA
301,9620,Andere kolen - vers,Other cabbages - fresh,brassica_oleracea_cabbage,3301210200.0,0,BE_FLA
302,956,Andere kruiden,Other herbs,aromatic_medicinal_culinary_plants_spices_herbs,3301061200.0,0,BE_FLA
303,856,Andere kruiden -  industrie,Other herbs - industry,aromatic_medicinal_culinary_plants_spices_herbs,3301061200.0,0,BE_FLA
304,856,Andere kruiden -  industriële verwerking,Other spices - industrial processing,aromatic_medicinal_culinary_plants_spices_herbs,3301061200.0,0,BE_FLA
305,956,Andere kruiden - vers,Other herbs - fresh,aromatic_medicinal_culinary_plants_spices_herbs,3301061200.0,0,BE_FLA
306,9714,Andere meerjarige fruitteelten,Other perennial fruit crops,orchards_fruits,3303010000.0,0,BE_FLA
307,858,Andere meerjarige kruiden - industrie,Other perennial herbs - industry,aromatic_medicinal_culinary_plants_spices_herbs,3301061200.0,0,BE_FLA
308,8581,Andere meerjarige kruiden - vers,Other perennial herbs - fresh,aromatic_medicinal_culinary_plants_spices_herbs,3301061200.0,0,BE_FLA
309,954,Andere niet-houtachtige sierplanten,Other non-woody ornamental plants,flowers_ornamental_plants,3301080000.0,0,BE_FLA
310,647,Andere niet-vlinderbloemige groenbedekker,Other non-flowery green cover plants,plants_harvested_green,3301090000.0,0,BE_FLA
311,647,Andere niet-vlinderbloemige groenbemester,Other non-leguminous green manure,plants_harvested_green,3301090000.0,0,BE_FLA
312,44,Andere oliehoudende zaden,Other oilseeds,oilseed_crops,3301060800.0,0,BE_FLA
313,954,Andere sierplanten,Other ornamental plants,flowers_ornamental_plants,3301080000.0,0,BE_FLA
314,2,Andere stallen en gebouwen,Other stables and buildings,not_known_and_other,3399000000.0,0,BE_FLA
315,648,Andere vlinderbloemige groenbedekker,Other leguminous green cover plants,legumes_harvested_green,3301090300.0,0,BE_FLA
316,648,Andere vlinderbloemige groenbemester,Another leguminous green manure,legumes_harvested_green,3301090300.0,0,BE_FLA
317,743,Andere voedergewassen,Other fodder crops,other_plants_harvested_green,3301099900.0,0,BE_FLA
318,9537,Andijvie,Endive,endive,3301310300.0,0,BE_FLA
319,8537,Andijvie - industrie,Endive - industry,endive,3301310300.0,0,BE_FLA
320,9537,Andijvie - vers,Endive - fresh,endive,3301310300.0,0,BE_FLA
321,9586,Artisjok - vers,Artichoke - fresh,artichoke,3301270000.0,0,BE_FLA
322,8511,Asperge - industrie,Asparagus - industry,asparagus,3301200000.0,0,BE_FLA
323,9511,Asperges,asparagus,asparagus,3301200000.0,0,BE_FLA
324,8511,Asperges - industrie,Asparagus - industry,asparagus,3301200000.0,0,BE_FLA
325,9511,Asperges - vers,Asparagus - fresh,asparagus,3301200000.0,0,BE_FLA
326,9555,Aubergines,Eggplants,aubergine_eggplant,3301260000.0,0,BE_FLA
327,9555,Aubergines - vers,Eggplants - fresh,aubergine_eggplant,3301260000.0,0,BE_FLA
328,9570,Azalea,Azalea,azaleas,3303080100.0,0,BE_FLA
329,864,Basilicum - industrie,Basil - industry,basil,3301061207.0,0,BE_FLA
330,864,Basilicum - industriële verwerking,Basil - industrial processing,basil,3301061207.0,0,BE_FLA
331,964,Basilicum - vers verbruik,Basil - fresh consumption,basil,3301061207.0,0,BE_FLA
332,891,Bebossing,Afforestation,afforestation_reforestation,3306010000.0,0,BE_FLA
333,883,Bebossing (korte omlooptijd),Afforestation (short rotation),short_rotation_coppice,3306090000.0,0,BE_FLA
334,8910,Bebossing loofbomen-ecologisch,Afforestation deciduous trees-ecological,afforestation_reforestation,3306010000.0,0,BE_FLA
335,8911,Bebossing loofbomen-economisch,Afforestation of deciduous trees-economical,afforestation_reforestation,3306010000.0,0,BE_FLA
336,894,Bebossing met contract voor 2008,Afforestation with contract for 2008,afforestation_reforestation,3306010000.0,0,BE_FLA
337,8912,Bebossing naaldbomen,Afforestation of conifers,afforestation_reforestation,3306010000.0,0,BE_FLA
338,8913,Bebossing naaldbomen-economisch,Afforestation of conifers-economic,afforestation_reforestation,3306010000.0,0,BE_FLA
339,892,Bebossing op blijvend grasland in 2003,Afforestation on permanent grassland in 2003,afforestation_reforestation,3306010000.0,0,BE_FLA
340,8915,Bebossing populieren,Poplar afforestation,populus,3306070000.0,0,BE_FLA
341,8914,Bebossing populieren-ecologisch,Afforestation poplar ecologically,populus,3306070000.0,0,BE_FLA
342,9571,Begonia voor de knol,Begonia for the tuber,begonias,3301080400.0,0,BE_FLA
343,9571,Begonia's voor de knol,Begonias for the tuber,begonias,3301080400.0,0,BE_FLA
344,6,Begraasde niet-landbouwgrond,grazed non-agricultural land,pasture_meadow_grassland_grass,3302000000.0,0,BE_FLA
345,6,Begraasde niet-landbouwgrond met gebruiksovereenkomst,grazed non-agricultural land,pasture_meadow_grassland_grass,3302000000.0,0,BE_FLA
346,6,Begraasde niet-landbouwgrond met overeenkomst,grazed non-agricultural land,pasture_meadow_grassland_grass,3302000000.0,0,BE_FLA
347,865,Bieslook - industrie,Chives - industry,chives,3301220100.0,0,BE_FLA
348,865,Bieslook - industriële verwerking,Chives - industrial processing,chives,3301220100.0,0,BE_FLA
349,965,Bieslook - vers verbruik,Chives - fresh consumption,chives,3301220100.0,0,BE_FLA
350,17,Biologische niet-landbouwgrond,Organic non-agricultural land,not_known_and_other,3399000000.0,0,BE_FLA
351,642,Bladrammenas,OIL RADISH,oil_fodder_radish,3301210600.0,0,BE_FLA
352,656,Bladrammenas,OIL RADISH,oil_fodder_radish,3301210600.0,0,BE_FLA
353,8539,Bladselder - industrie,Celery leaves - industry,leaf_celery,3301250200.0,0,BE_FLA
354,9539,Bladselder - vers,Celery leaves - fresh,leaf_celery,3301250200.0,0,BE_FLA
355,9999,Blanco gewascode,Blank crop code,not_known_and_other,3399000000.0,0,BE_FLA
356,9722,Blauwe bessen,Blueberries,blueberry,3303020400.0,0,BE_FLA
357,9551,Bleekselder,Celery,leaf_celery,3301250200.0,0,BE_FLA
358,8551,Bleekselder - industrie,Celery - industry,leaf_celery,3301250200.0,0,BE_FLA
359,9551,Bleekselder - vers,Celery - fresh,leaf_celery,3301250200.0,0,BE_FLA
360,61,Blijvend grasland,Permanent grassland,pasture_meadow_grassland_grass,3302000000.0,0,BE_FLA
361,9583,Bloeiende heesters,Flowering Shrubs,shrubberries_shrubs,3303080000.0,0,BE_FLA
362,9574,"Bloeiende kamerplanten (kalancho�, ...)","Flowering houseplants (kalanchoe,...)",flowers_ornamental_plants,3301080000.0,0,BE_FLA
363,9574,"Bloeiende kamerplanten (kalanchoë, ...)",Flowering houseplants (kalanchoe ...),flowers_ornamental_plants,3301080000.0,0,BE_FLA
364,9574,"Bloeiende kamerplanten (kalanchoë, …)","Flowering houseplants (kalanchoe, …)",flowers_ornamental_plants,3301080000.0,0,BE_FLA
365,9574,"Bloeiende kamerplanten (kalanchoë,...)","Flowering houseplants (kalanchoe,...)",flowers_ornamental_plants,3301080000.0,0,BE_FLA
366,9572,Bloembollen en bloemknollen-andere dan begonia,Flower bulbs and corms other than begonia,flowers_ornamental_plants,3301080000.0,0,BE_FLA
367,9572,Bloembollen en -knollen,Flower bulbs and tubers,flowers_ornamental_plants,3301080000.0,0,BE_FLA
368,9572,"Bloembollen en -knollen, andere dan begonia","Flower bulbs and corms, other than begonia",flowers_ornamental_plants,3301080000.0,0,BE_FLA
369,9831,Bloemenmengsel,Flower mixture,field_margins_buffer_strips_flowering_areas,3310100000.0,0,BE_FLA
370,9832,Bloemenmengsel voor EAG Braak,Flower mixture for EAG Braak,field_margins_buffer_strips_flowering_areas,3310100000.0,0,BE_FLA
371,9523,Bloemkool,Cauliflower,cauliflower,3301210204.0,0,BE_FLA
372,8523,Bloemkool - industrie,Cauliflower - industry,cauliflower,3301210204.0,0,BE_FLA
373,9523,Bloemkool - vers,Cauliflower - fresh,cauliflower,3301210204.0,0,BE_FLA
374,37,Boekweit,Buckwheat,buckwheat,3301150200.0,0,BE_FLA
375,9524,Boerenkool,Kale,kale,3301210208.0,0,BE_FLA
376,8524,Boerenkool - industrie,Kale - industry,kale,3301210208.0,0,BE_FLA
377,9524,Boerenkool - vers,Kale - fresh,kale,3301210208.0,0,BE_FLA
378,895,Bomen in groep,Group trees,tree_lines,3310300000.0,0,BE_FLA
379,10,Bomenrijen,Rows of trees,tree_lines,3310300000.0,0,BE_FLA
380,9520,Boomkweek,Arboriculture,tree_wood_forest,3306000000.0,0,BE_FLA
381,9604,Boomkweek - andere,Arboriculture - other,tree_wood_forest,3306000000.0,0,BE_FLA
382,9560,Boomkweek - bos- en haagplanten,Tree cultivation - forest and hedge plants,tree_lines,3310300000.0,3,BE_FLA
383,9560,Boomkweek - bosplanten,Arboriculture - forest plants,tree_wood_forest,3306000000.0,0,BE_FLA
384,9602,Boomkweek - fruitkweek,Tree cultivation - fruit cultivation,orchards_fruits,3303010000.0,0,BE_FLA
385,9602,Boomkweek - fruitplanten,Arboriculture - fruit plants,tree_wood_forest,3306000000.0,0,BE_FLA
386,9603,Boomkweek - sierplanten,Arboriculture - ornamental plants,nurseries_nursery,3303070000.0,0,BE_FLA
387,897,Bos,Forest,tree_wood_forest,3306000000.0,0,BE_FLA
388,89,Braakliggend land met minimale activiteit met EAG,Derelict land with minimal activity with EAG,fallow_land_not_crop,3301110000.0,0,BE_FLA
389,82,Braakliggend land met minimale activiteit zonder EAG,Derelict land with minimal activity without EAG,fallow_land_not_crop,3301110000.0,0,BE_FLA
390,82,Braakliggend land met onderhoud,Derelict land with maintenance,fallow_land_not_crop,3301110000.0,0,BE_FLA
391,81,Braakliggend land zonder minimale activiteit,Derelict land with no minimum activity,fallow_land_not_crop,3301110000.0,0,BE_FLA
392,81,Braakliggend land zonder onderhoud,Derelict land without maintenance,fallow_land_not_crop,3301110000.0,0,BE_FLA
393,9721,Braambessen,blackberries,blackberry,3303020200.0,0,BE_FLA
394,8525,Broccoli - industrie,Broccoli - industry,broccoli,3301210202.0,0,BE_FLA
395,9525,Broccoli - vers,Broccoli - fresh,broccoli,3301210202.0,0,BE_FLA
396,9525,Brocolli,broccoli,broccoli,3301210202.0,0,BE_FLA
397,9525,Brocolli - vers,Broccoli - fresh,broccoli,3301210202.0,0,BE_FLA
398,323,Brouwgerst,brewing barley,barley,3301010400.0,0,BE_FLA
399,8456,Butternut-pompoen - industrie,Butternut squash - industry,pumpkin_squash_gourd,3301140400.0,0,BE_FLA
400,9456,Butternut-pompoen - vers,Butternut squash - fresh,pumpkin_squash_gourd,3301140400.0,0,BE_FLA
401,8456,Butternutpompoenen - industrie,Butternut Squashes - Industry,pumpkin_squash_gourd,3301140400.0,0,BE_FLA
402,9456,Butternutpompoenen - vers,Butternut Squashes - Fresh,pumpkin_squash_gourd,3301140400.0,0,BE_FLA
403,9536,Champignons (loods),Mushrooms (shed),mushrooms_energy_genetically_modified_crops,3304000000.0,0,BE_FLA
404,9526,Chinese kool,Chinese cabbage,chinese_cabbage,3301210205.0,0,BE_FLA
405,8526,Chinese kool - industrie,Chinese cabbage - industry,chinese_cabbage,3301210205.0,0,BE_FLA
406,9526,Chinese kool - vers,Chinese cabbage - fresh,chinese_cabbage,3301210205.0,0,BE_FLA
407,9547,Chrysanten,Chrysanthemums,chrysanthemum,3301080900.0,0,BE_FLA
408,9547,Chrysanten ,Chrysanthemums,chrysanthemum,3301080900.0,0,BE_FLA
409,9811,Cichorei (inuline),Chicory (inulin),chicory_chicories,3301310200.0,0,BE_FLA
410,9811,cichorei (inuline),chicory (inulin),chicory_chicories,3301310200.0,0,BE_FLA
411,9812,Cichorei (koffiesurrogaat),Chicory (coffee substitute),chicory_chicories,3301310200.0,0,BE_FLA
412,9812,cichorei (koffiesurrogaat),chicory (coffee substitute),chicory_chicories,3301310200.0,0,BE_FLA
413,9541,Courgettes,Zucchini,zucchini_courgette,3301140600.0,0,BE_FLA
414,8541,Courgettes - industrie,Zucchini - industry,zucchini_courgette,3301140600.0,0,BE_FLA
415,9541,Courgettes - vers,Zucchini - fresh,zucchini_courgette,3301140600.0,0,BE_FLA
416,48,Deder/huttentut,Deder/huttentut,camelina,3301061500.0,0,BE_FLA
417,513,Drooggeoogste erwten (voor menselijke consumptie),Dry harvested peas (for human consumption),peas,3301020600.0,0,BE_FLA
418,524,Drooggeoogste Phaseolus bonen (voor menselijke consumptie),Dry-harvested Phaseolus beans (for human consumption),beans,3301020100.0,0,BE_FLA
419,523,Drooggeoogste Vicia bonen (voor menselijke consumptie),Dry-harvested Vicia beans (for human consumption),beans,3301020100.0,0,BE_FLA
420,9715,Druiven,Grapes,vineyards_wine_vine_rebland_grapes,3303060000.0,0,BE_FLA
421,9715,Druiven (in serres),Grapes (in greenhouses),greenhouse_vine,3305011200.0,0,BE_FLA
422,701,Eenjarige grasklaver,Annual grass clover,clover_grass_mix,3301090501.0,0,BE_FLA
423,721,Eenjarige klaver,annual clover,clover,3301090303.0,0,BE_FLA
424,731,Eenjarige luzerne,Annual Alfalfa,alfalfa_lucerne,3301090301.0,0,BE_FLA
425,636,Engels raaigras,perennial ryegrass,lolium_ryegrass,3301090205.0,0,BE_FLA
426,881,Engelwortel,Angelica root,angelica,3301061204.0,0,BE_FLA
427,983,Engelwortel - industrie,Angelica - industry,angelica,3301061204.0,0,BE_FLA
428,983,Engelwortel - industriële verwerking,Angelica root - industrial processing,angelica,3301061204.0,0,BE_FLA
429,881,Engelwortel - vers,Angelica root - fresh,angelica,3301061204.0,0,BE_FLA
430,931,Erwten (andere dan droog geoogst),Peas (other than dry-harvested),peas,3301020600.0,0,BE_FLA
431,831,Erwten (andere dan droog geoogst) - industrie,Peas (other than dry harvested) - industry,peas,3301020600.0,0,BE_FLA
432,931,Erwten (andere dan droog geoogst) - vers,Peas (other than dry harvested) - fresh,peas,3301020600.0,0,BE_FLA
433,51,Erwten (droog geoogst),Peas (harvested dry),peas,3301020600.0,0,BE_FLA
434,98,Faunamengsel,Fauna mixture,plants_harvested_green,3301090000.0,0,BE_FLA
435,638,Festulolium,Festulolium,festulolium,3301090204.0,0,BE_FLA
436,8412,Flageolets (voor de boon) - industrie,Flageolets (for the bean) - industry,beans,3301020100.0,0,BE_FLA
437,9412,Flageolets (voor de boon) - vers,Flageolets (for the bean) - fresh,beans,3301020100.0,0,BE_FLA
438,9717,Frambozen,raspberries,raspberry_raspberries,3303021000.0,0,BE_FLA
439,972,Fruitteelten eenjarig,Annual fruit crops,orchards_fruits,3303010000.0,0,BE_FLA
440,15,Gebouw i.k.v. verbreding,Building i.c.v. widening,not_known_and_other,3399000000.0,0,BE_FLA
441,643,Gele mosterd,Yellow mustard,mustard,3301210100.0,0,BE_FLA
442,957,Geneeskrachtige en aromatische planten en kruiden,Medicinal and aromatic plants and herbs,aromatic_medicinal_culinary_plants_spices_herbs,3301061200.0,0,BE_FLA
443,383,Gierst,Millet,millet_sorghum,3301010900.0,0,BE_FLA
444,38,"Gierst, sorghum, kanariezaad of harde tarwe","Millet, sorghum, canary seed or durum wheat",cereal,3301010000.0,3,BE_FLA
445,47,Goudsbloem,Marigold,calendula_marigold,3301061210.0,0,BE_FLA
446,657,Gras in onderzaai,Grass in undersowing,pasture_meadow_grassland_grass,3302000000.0,0,BE_FLA
447,700,Grasklaver,grass clover,clover_grass_mix,3301090501.0,0,BE_FLA
448,63,Graskruiden mengsel,herbal grasses mixture,plants_harvested_green,3301090000.0,7,BE_FLA
449,60,Grasland,Grassland,pasture_meadow_grassland_grass,3302000000.0,0,BE_FLA
450,660,Grasluzerne,Grass alfalfa,alfalfa_grass_mix,3301090509.0,1,BE_FLA
451,9824,Grassen in natuurbeheer,Grasses in nature conservation,pasture_meadow_grassland_grass,3302000000.0,0,BE_FLA
452,955,Graszoden,Grass Turf,sod_turf,3301090207.0,0,BE_FLA
453,9573,"Groene kamerplanten (ficus, ...)",Green houseplants (ficus ...),flowers_ornamental_plants,3301080000.0,0,BE_FLA
454,9573,"Groene kamerplanten (ficus, …)","Green houseplants (ficus, …)",flowers_ornamental_plants,3301080000.0,0,BE_FLA
455,9573,"Groene kamerplanten (ficus,...)","Green houseplants (ficus,...)",flowers_ornamental_plants,3301080000.0,0,BE_FLA
456,9548,Groene selder,Green celery,leaf_celery,3301250200.0,0,BE_FLA
457,8548,Groene selder - industrie,Green celery - industry,leaf_celery,3301250200.0,0,BE_FLA
458,9548,Groene selder - vers,Green celery - fresh,leaf_celery,3301250200.0,0,BE_FLA
459,9559,Groentezaden,Vegetable seeds,fresh_vegetables,3301070000.0,0,BE_FLA
460,9567,Groentezaden niet-vlinderbloemigen,Vegetable seeds non-legumes,fresh_vegetables,3301070000.0,0,BE_FLA
461,34,Haver,Oats,oats,3301010500.0,0,BE_FLA
462,9201,Hazelnoten,hazelnuts,hazelnuts_hazel,3303030200.0,0,BE_FLA
463,9825,Heide in natuurbeheer,Heath in nature management,pasture_meadow_grassland_grass,3302000000.0,0,BE_FLA
464,1,Hoofdgebouwen,Main buildings,not_known_and_other,3399000000.0,0,BE_FLA
465,9822,Hop,Hop,hops,3301060200.0,0,BE_FLA
466,4,Houtkanten en houtwallen <= 10 m breed,Wooded edges and wooded banks <= 10 m wide,tree_lines,3310300000.0,0,BE_FLA
467,4,Houtkanten en houtwallen > 100 m²,Hedgerows and hedgerows > 100 m²,hedges,3310200000.0,0,BE_FLA
468,637,Hybride raaigras,Hybrid ryegrass,lolium_ryegrass,3301090205.0,0,BE_FLA
469,9544,Ijsbergsla,iceberg lettuce,iceberg,3301310400.0,0,BE_FLA
470,8544,Ijsbergsla - industrie,Iceberg lettuce - industry,iceberg,3301310400.0,0,BE_FLA
471,9544,Ijsbergsla - vers,Iceberg lettuce - fresh,iceberg,3301310400.0,0,BE_FLA
472,634,Italiaans raaigras,Italian ryegrass,lolium_ryegrass,3301090205.0,0,BE_FLA
473,650,Japanse haver,Japanese oats,oats,3301010500.0,0,BE_FLA
474,34,Japanse haver,Japanese oats,oats,3301010500.0,0,BE_FLA
475,9565,Jongplanten voor de sierteelt,Young plants for floriculture,flowers_ornamental_plants,3301080000.0,0,BE_FLA
476,962,Kerstbomen,Christmas trees,christmas_trees,3306100000.0,0,BE_FLA
477,962,Kerstbomen ,Christmas trees,christmas_trees,3306100000.0,0,BE_FLA
478,960,Kervel,Chervil,chervil,3301061214.0,0,BE_FLA
479,860,Kervel - industrie,Chervil - industry,chervil,3301061214.0,0,BE_FLA
480,860,Kervel - industriële verwerking,Chervil - industrial processing,chervil,3301061214.0,0,BE_FLA
481,960,Kervel - vers,Chervil - fresh,chervil,3301061214.0,0,BE_FLA
482,933,Kikkererwten,Chickpeas,chickpeas,3301020200.0,0,BE_FLA
483,9729,Kiwibes,kiwi berry,kiwi,3303010700.0,0,BE_FLA
484,9543,Knolselder,celeriac,celeriac,3301250100.0,0,BE_FLA
